scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
jamming_full,failure_aware,failure_aware,full,23,0.15809135175767555,0.1747464797915665,0.16286984007774402,10.535129119156455,3.0226120954377045,0.20600876928162382,0.0,0.0,0.16860388040060406,0.05011513085280872,0,0.0,134.91179125807378,1.0,0.85,1,1.0,0.0,1.0,1.0,0.0,,0.02251143401589417
