controller_label,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run_fraction,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m,fault_error_std,fault_error_ci95,rmse_ci95
failure_aware,0.1584752320170182,0.23246428006895054,0.18653276346257053,46.68840075945642,17.705056010114472,0.25631050565878577,14.574305555555554,4.364583333333333,0.19212917315698777,0.014959750604154482,0.0,0.0,129.13989000993462,1.0,0.9244735243055555,1.0,1.0,0.00027777777777777333,0.9995783545446251,0.9009027777777778,0.14374999999999888,,0.0057151299747137535,0.0003316380637533124,0.0001186751569840813,0.00013879973223929028
generic,0.2786252572547282,0.2839814858984581,0.26476465371542895,1.922705359162482,-4.974391149750878,0.2981468376376712,0.0,0.0,0.28200158606845777,0.2202978415333376,0.0,0.0,87.54285115512663,1.0,0.8878125,1.0,1.0,0.00027777777777777333,0.9995078823811296,0.9003472222222223,0.14374999999999888,,0.006506069022021269,0.0006206934645165231,0.00022211230371699752,9.600723283540652e-05
pid,0.2772754575113509,0.28472231873295384,0.26491832830185164,2.6860607206766534,-4.456374018444964,0.2984028915085433,0.0,0.0,0.2791277977947321,0.015448034129104976,0.0,0.0,87.48709709416448,1.0,0.8878125,1.0,1.0,0.00027777777777777333,0.9995078823811296,0.9003472222222223,0.14374999999999888,,0.00650659102104189,0.0006206112592856139,0.00022208288695291313,9.644483838077298e-05
