seq,seed,method,filter,rmse_twin,mean_aoi,max_aoi,lqg_cost,sync_count,fuse_count
scenario23_seq20,13,periodic,good,49.08761840222736,4.469465648854962,9.0,11821342.368116505,26,0
scenario23_seq20,13,event,good,49.08547699266489,116.92366412213741,247.0,11821342.368116505,9,0
scenario23_seq20,13,unconditional,good,49.0843639694721,0.0,0.0,11821342.368116505,261,0
scenario23_seq20,14,proposed,good,50.063193932961404,7.213740458015267,20.0,12605535.764174411,69,12
scenario23_seq20,14,periodic,good,50.675784870234125,4.469465648854962,9.0,12605535.764174411,26,0
scenario23_seq20,14,event,good,50.674725829920376,99.6030534351145,227.0,12605535.764174411,9,0
scenario23_seq20,14,unconditional,good,50.67210254162491,0.0,0.0,12605535.764174411,261,0
scenario23_seq20,15,proposed,good,51.71386956019541,7.213740458015267,20.0,13440825.127796682,69,12
scenario23_seq20,15,periodic,good,52.344873813200024,4.469465648854962,9.0,13440825.127796682,26,0
scenario23_seq20,15,event,good,52.3424590092564,113.22900763358778,243.0,13440825.127796682,9,0
scenario23_seq20,15,unconditional,good,52.342220549341526,0.0,0.0,13440825.127796682,261,0
scenario23_seq20,16,proposed,good,55.3399377485302,8.01526717557252,20.0,15412421.684146255,49,12
scenario23_seq20,16,periodic,good,56.07311738582412,4.469465648854962,9.0,15412421.684146255,26,0
scenario23_seq20,16,event,good,56.06888352830638,118.81297709923665,249.0,15412421.684146255,8,0
scenario23_seq20,16,unconditional,good,56.068736946881735,0.0,0.0,15412421.684146255,261,0
scenario23_seq20,17,proposed,good,42.92072592510146,7.213740458015267,20.0,9266314.51486221,68,13
scenario23_seq20,17,periodic,good,43.441311666377935,4.469465648854962,9.0,9266314.51486221,26,0
scenario23_seq20,17,event,good,43.43847628858675,117.8587786259542,248.0,9266314.51486221,10,0
scenario23_seq20,17,unconditional,good,43.43835332115558,0.0,0.0,9266314.51486221,261,0
scenario23_seq20,18,proposed,good,43.140268436748514,7.213740458015267,20.0,9353187.862239152,69,12
scenario23_seq20,18,periodic,good,43.62608150399986,4.469465648854962,9.0,9353187.862239152,26,0
scenario23_seq20,18,event,good,43.62462219201401,104.46946564885496,233.0,9353187.862239152,10,0
scenario23_seq20,18,unconditional,good,43.62296097682762,0.0,0.0,9353187.862239152,261,0
scenario23_seq20,19,proposed,good,55.23239028700854,8.01526717557252,20.0,15348013.22160345,49,12
scenario23_seq20,19,periodic,good,55.94803591507158,4.469465648854962,9.0,15348013.22160345,26,0
scenario23_seq20,19,event,good,55.94715611597666,116.96564885496183,247.0,15348013.22160345,6,0
scenario23_seq20,19,unconditional,good,55.94544291482886,0.0,0.0,15348013.22160345,261,0
scenario23_seq20,20,proposed,good,35.34748531967692,8.820610687022901,20.0,5191911.785552418,22,18
scenario23_seq20,20,periodic,good,33.30411617349995,4.469465648854962,9.0,5191911.785552418,26,0
scenario23_seq20,20,event,good,32.41723238188018,38.045801526717554,134.0,5191911.785552418,22,0
scenario23_seq20,20,unconditional,good,32.35546668651981,0.0,0.0,5191911.785552418,261,0
scenario23_seq20,21,proposed,good,47.97647421365131,7.213740458015267,20.0,11560694.348818034,69,12
scenario23_seq20,21,periodic,good,48.534776466254165,4.469465648854962,9.0,11560694.348818034,26,0
scenario23_seq20,21,event,good,48.53367357738403,110.53053435114504,240.0,11560694.348818034,10,0
scenario23_seq20,21,unconditional,good,48.53309690871295,0.0,0.0,11560694.348818034,261,0
scenario23_seq20,22,proposed,good,50.74605854733305,7.213740458015267,20.0,12912664.687689666,69,12
scenario23_seq20,22,periodic,good,51.30038279374134,4.469465648854962,9.0,12912664.687689666,26,0
scenario23_seq20,22,event,good,51.29957868394134,112.32442748091603,242.0,12912664.687689666,9,0
