controller_label,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run_fraction,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m,fault_error_std,fault_error_ci95,rmse_ci95
failure_aware,0.1584752320170182,0.17422701032406235,0.16279473765853006,9.940052856734441,2.7259371214559747,0.20956094628216718,1.4930555555555556,0.0,0.16869313238183498,0.053915391215848624,0.0,0.0,134.01028532432667,1.0,1.0,1.0,1.0,0.00027777777777777333,0.9996488267081206,0.894375,0.16319444444444553,,0.020815133610793103,0.001728708053356405,0.0006186102321605762,0.00022660517007805762
generic,0.2786252572547282,0.6736781191453424,0.3366205625647534,141.78715704351364,20.815129690856644,0.9081853903194858,13.86111111111111,1.6916666666666664,0.4363329609508957,0.2375855778598884,0.0,0.0,89.07445401575929,1.0,1.0,1.0,1.0,0.00027777777777777333,0.9996488267081206,0.8963888888888889,0.16319444444444553,,0.026217788340723427,0.0006937963508562687,0.00024827183563011084,0.00011522511160574202
pid,0.2772754575113509,0.6468177041784526,0.317506712936289,133.2769090265028,14.509810897202037,0.7702004666381127,11.681944444444445,1.5465277777777788,0.41906876939062715,0.015314283378942205,0.0,0.0,88.81604572940675,1.0,1.0,1.0,1.0,0.00027777777777777333,0.9996488267081206,0.89625,0.16319444444444553,,0.006464674144990167,0.0006930591178592994,0.0002480080201903003,0.00011314456574315447
