controller_label,fault_error_m,fault_error_ci95,recovery_time_s,rmse_m,stable_run_fraction,security_DR,security_FAR,security_AA,security_TTD_s,security_FCA_m
failure_aware,0.17422701032406235,0.0006186102321605762,1.4930555555555556,0.16869313238183498,1.0,1.0,0.00027777777777777333,0.9996488267081206,0.16319444444444553,0.020815133610793103
generic,0.6736781191453424,0.00024827183563011084,13.86111111111111,0.4363329609508957,1.0,1.0,0.00027777777777777333,0.9996488267081206,0.16319444444444553,0.026217788340723427
pid,0.6468177041784526,0.0002480080201903003,11.681944444444445,0.41906876939062715,1.0,1.0,0.00027777777777777333,0.9996488267081206,0.16319444444444553,0.006464674144990167
