scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
wind,pid,pid,full,3,0.27746006003814633,0.3962887028289705,0.24401742781978933,42.82729657540156,-12.053133778519031,0.6276175785613307,11.25,1.5,0.3195198682897783,0.01428051934461716,0,0.0,96.43329823503878,1.0,1.0,1,0.0,0.0,0.0,0.375,,1.0,0.005594655505433364
