controller_label,fault_error_m,fault_error_ci95,recovery_time_s,rmse_m,stable_run_fraction,security_DR,security_FAR,security_AA,security_TTD_s,security_FCA_m
failure_aware,0.08684984382669594,0.00019168171979266977,0.0,0.1529554325262701,1.0,1.0,0.00027777777777777333,1.0,0.007638888888888437,0.008123015562078784
generic,0.2579364481357736,0.00023326199576087527,0.0,0.2764224697797325,1.0,1.0,0.00027777777777777333,1.0,0.015277777777776873,0.03837299891007583
pid,0.258745484825417,0.00023337819053218453,0.0,0.27349096313657223,1.0,1.0,0.00027777777777777333,1.0,0.015277777777776873,0.03836366896414687
