scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
spoofing_strong,failure_aware,failure_aware,full,21,0.15823950059341782,0.08698670305842775,0.1623220216688317,-45.02845197803533,2.579963321486679,0.17914998468504442,0.0,0.0,0.15248121421033106,0.056287164058996364,0,0.0,131.88151201742437,1.0,1.0,1,1.0,0.0020833333333333333,1.0,0.9958333333333333,0.0,,0.008800957292025785
