scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
jamming_partial,pid,pid,full,1,0.2778877598250255,0.28470508392199195,0.265318972018219,2.453265340387442,-4.522972805538656,0.2956879231479284,0.0,0.0,0.27934513353536744,0.016119582244023878,0,0.0,87.31689235906317,1.0,0.8878125,1,1.0,0.0,1.0,0.9125,0.14583333333333215,,0.005771997094133826
