controller_label,fault_error_m,fault_error_ci95,recovery_time_s,rmse_m,stable_run_fraction,security_DR,security_FAR,security_AA,security_TTD_s,security_FCA_m
failure_aware,0.23364644710832433,0.00010516633286319216,,0.20268483356056424,1.0,1.0,0.00027777777777777333,1.0,0.0,0.005714116983469957
generic,0.28398565393626013,0.00022401739758972825,0.0,0.28200314674918503,1.0,1.0,0.00027777777777777333,1.0,0.0,0.0064137081085458405
pid,0.28472641673255156,0.0002239656971777362,0.0,0.2791293611256735,1.0,1.0,0.00027777777777777333,1.0,0.0,0.006414737154645733
