scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
spoofing_subtle,generic,generic,full,3,0.27881716426456105,0.2752762926734412,0.26489507881852653,-1.269961840570187,-4.9932669973016,0.2968602883930765,0.0,0.0,0.28005096510150473,0.21857017086551367,0,0.0,87.78094772494995,1.0,1.0,1,1.0,0.0,0.9957805907172996,0.8708333333333333,0.125,,0.01491566622628047
