flight,seed,filter,method,rmse_twin,mean_aoi,max_aoi,lqg_cost,sync_count,fuse_count,median_assoc_error_m,median_sinr_db,samples
Opt2,6,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,7,fixed,proposed,36.03972669531415,1.3016048699501936,20.0,29869687.273011014,113.0,978.0,25.984650525236123,22.9163589,1807
Opt2,7,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,7,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,7,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,8,fixed,proposed,36.02606624143513,1.2910902047592696,20.0,29869687.273011014,110.0,984.0,25.984650525236123,22.9163589,1807
Opt2,8,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,8,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,8,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,9,fixed,proposed,36.01456165833149,1.270060874377421,20.0,29869687.273011014,111.0,978.0,25.984650525236123,22.9163589,1807
Opt2,9,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,9,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,9,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,10,fixed,proposed,36.00931587925187,1.3187603763143332,20.0,29869687.273011014,111.0,985.0,25.984650525236123,22.9163589,1807
Opt2,10,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,10,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,10,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,11,fixed,proposed,36.02250974442951,1.2695074709463199,20.0,29869687.273011014,112.0,983.0,25.984650525236123,22.9163589,1807
Opt2,11,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,11,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,11,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,12,fixed,proposed,36.024584387860074,1.2390702822357498,20.0,29869687.273011014,111.0,986.0,25.984650525236123,22.9163589,1807
Opt2,12,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,12,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,12,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,13,fixed,proposed,36.027509071943385,1.2645268400664085,20.0,29869687.273011014,114.0,977.0,25.984650525236123,22.9163589,1807
Opt2,13,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,13,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,13,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,14,fixed,proposed,36.03575048711836,1.2993912562257885,20.0,29869687.273011014,111.0,983.0,25.984650525236123,22.9163589,1807
Opt2,14,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,14,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,14,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,15,fixed,proposed,36.035456893046295,1.306585500830105,20.0,29869687.273011014,112.0,978.0,25.984650525236123,22.9163589,1807
Opt2,15,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,15,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,15,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,16,fixed,proposed,36.031182612859375,1.2490315439955728,20.0,29869687.273011014,112.0,982.0,25.984650525236123,22.9163589,1807
Opt2,16,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,16,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,16,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,17,fixed,proposed,36.026926131398135,1.2805755395683454,20.0,29869687.273011014,112.0,988.0,25.984650525236123,22.9163589,1807
Opt2,17,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,17,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,17,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,18,fixed,proposed,36.032779798109836,1.2822357498616492,20.0,29869687.273011014,112.0,980.0,25.984650525236123,22.9163589,1807
Opt2,18,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,18,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,18,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,19,fixed,proposed,36.02950225332201,1.2955174322080798,20.0,29869687.273011014,112.0,981.0,25.984650525236123,22.9163589,1807
Opt2,19,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,19,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,19,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,20,fixed,proposed,36.00800211888153,1.2750415052573325,20.0,29869687.273011014,111.0,987.0,25.984650525236123,22.9163589,1807
Opt2,20,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,20,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,20,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,21,fixed,proposed,36.022298208946104,1.2794687327061427,20.0,29869687.273011014,113.0,979.0,25.984650525236123,22.9163589,1807
Opt2,21,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,21,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,21,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,22,fixed,proposed,36.01845398804295,1.275594908688434,20.0,29869687.273011014,113.0,983.0,25.984650525236123,22.9163589,1807
Opt2,22,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,22,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,22,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,23,fixed,proposed,36.01461396495762,1.2988378527946873,20.0,29869687.273011014,110.0,985.0,25.984650525236123,22.9163589,1807
Opt2,23,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,23,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,23,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,24,fixed,proposed,36.034004151711706,1.2933038184836747,20.0,29869687.273011014,111.0,985.0,25.984650525236123,22.9163589,1807
Opt2,24,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,24,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,24,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,25,fixed,proposed,36.021094276020605,1.265633646928611,20.0,29869687.273011014,109.0,990.0,25.984650525236123,22.9163589,1807
Opt2,25,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,25,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,25,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,26,fixed,proposed,36.024463101161544,1.2667404537908136,20.0,29869687.273011014,111.0,981.0,25.984650525236123,22.9163589,1807
Opt2,26,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,26,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,26,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,27,fixed,proposed,36.02547075139066,1.2650802434975097,20.0,29869687.273011014,113.0,983.0,25.984650525236123,22.9163589,1807
Opt2,27,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,27,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,27,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,28,fixed,proposed,36.023475218001266,1.3076923076923077,20.0,29869687.273011014,111.0,982.0,25.984650525236123,22.9163589,1807
Opt2,28,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,28,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,28,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,29,fixed,proposed,36.02280788428345,1.2484781405644716,20.0,29869687.273011014,112.0,983.0,25.984650525236123,22.9163589,1807
Opt2,29,fixed,periodic,40.8334051898004,4.494189263973436,9.0,29869687.273011014,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,29,fixed,event,35.61264962910845,0.01383508577753182,2.0,29869687.273011014,1783.0,0.0,25.984650525236123,22.9163589,1807
Opt2,29,fixed,unconditional,35.61257036676543,0.0,0.0,29869687.273011014,1806.0,0.0,25.984650525236123,22.9163589,1807
