flight,seed,filter,method,rmse_twin,mean_aoi,max_aoi,lqg_cost,sync_count,fuse_count,median_assoc_error_m,median_sinr_db,samples
Opt2,13,good,proposed,40.372597746860535,1.8550083010514664,20.0,37213981.545468666,30.0,794.0,25.984650525236123,22.9163589,1807
Opt2,13,good,periodic,46.25415496764033,4.494189263973436,9.0,37213981.545468666,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,13,good,event,39.6726212357436,0.09186496956281129,3.0,37213981.545468666,1662.0,0.0,25.984650525236123,22.9163589,1807
Opt2,13,good,unconditional,39.67063892372029,0.0,0.0,37213981.545468666,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,14,good,proposed,40.33044331543277,1.8815716657443275,20.0,37082255.637391314,33.0,777.0,25.984650525236123,22.9163589,1807
Opt2,14,good,periodic,46.16093412529158,4.494189263973436,9.0,37082255.637391314,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,14,good,event,39.60307211738128,0.08854454897620365,3.0,37082255.637391314,1663.0,0.0,25.984650525236123,22.9163589,1807
Opt2,14,good,unconditional,39.600821562909466,0.0,0.0,37082255.637391314,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,15,good,proposed,40.52923022205973,1.7935805201992252,20.0,37449628.30881908,32.0,795.0,25.984650525236123,22.9163589,1807
Opt2,15,good,periodic,46.37610542775598,4.494189263973436,9.0,37449628.30881908,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,15,good,event,39.798644757303094,0.09905921416712783,4.0,37449628.30881908,1655.0,0.0,25.984650525236123,22.9163589,1807
Opt2,15,good,unconditional,39.79677919981814,0.0,0.0,37449628.30881908,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,16,good,proposed,40.49156318409096,1.8605423353624793,20.0,37365695.50839679,30.0,796.0,25.984650525236123,22.9163589,1807
Opt2,16,good,periodic,46.321836979870234,4.494189263973436,9.0,37365695.50839679,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,16,good,event,39.755151408608455,0.09186496956281129,3.0,37365695.50839679,1661.0,0.0,25.984650525236123,22.9163589,1807
Opt2,16,good,unconditional,39.75271343732602,0.0,0.0,37365695.50839679,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,17,good,proposed,40.4864292779031,1.8583287216380742,20.0,37349986.43047103,32.0,787.0,25.984650525236123,22.9163589,1807
Opt2,17,good,periodic,46.33460049992618,4.494189263973436,9.0,37349986.43047103,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,17,good,event,39.74731519407729,0.09629219701162148,4.0,37349986.43047103,1663.0,0.0,25.984650525236123,22.9163589,1807
Opt2,17,good,unconditional,39.74540448887317,0.0,0.0,37349986.43047103,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,18,good,proposed,40.35237731806125,1.8301051466519092,20.0,37137264.634925745,30.0,799.0,25.984650525236123,22.9163589,1807
Opt2,18,good,periodic,46.21096270822604,4.494189263973436,9.0,37137264.634925745,180.0,0.0,25.984650525236123,22.9163589,1807
Opt2,18,good,event,39.63247597437265,0.0957387935805202,3.0,37137264.634925745,1659.0,0.0,25.984650525236123,22.9163589,1807
Opt2,18,good,unconditional,39.63046546124191,0.0,0.0,37137264.634925745,1806.0,0.0,25.984650525236123,22.9163589,1807
Opt2,19,good,proposed,40.346156926872766,1.8859988931931377,20.0,37063676.86932482,31.0,786.0,25.984650525236123,22.9163589,1807
