scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
nominal,pid,pid,full,0,0.2771362007464057,0.2843718580698888,0.26574671000022604,2.610866896491841,-4.109708769732923,0.3000534248060204,0.0,0.0,0.27934855490551314,0.016136704719216244,0,0.0,87.534615529384,1.0,1.0,1,0.0,0.0,,,,,0.008609879442835264
