scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
nominal,generic,generic,full,23,0.2779273500743396,0.28363419448167837,0.264596634872361,2.0533583347634927,-4.796474761628502,0.29962950343596734,0.0,0.0,0.28176290766063644,0.21849712988295322,0,0.0,87.98103273778267,1.0,1.0,1,0.0,0.0,,,,,0.005354580834343285
