flight,k,t,method,action,twin_err,aoi,Ck,Dk,Dr,q,sinr_db,assoc_error_m
Opt2,1084,552.4777691364288,event,SYNC,19.438350982978392,0,0.016765381553026114,0.9637698939521447,8.253900951922743,0.052733638936952126,19.2786446,21.5082291507433
Opt2,1084,552.4777691364288,unconditional,SYNC,19.438350982978392,0,0.016765381553026114,0.9637698939521447,8.253900951922743,0.052733638936952126,19.2786446,21.5082291507433
Opt2,1085,552.9902715682983,proposed,FUSE,20.478566481799124,0,0.011595274762648445,2.8488185674024433,25.528128977338728,0.04,18.0361691,24.68089115498875
Opt2,1085,552.9902715682983,periodic,HOLD,22.357932022605812,5,0.011595274762648445,4.652546163637439,41.691246995295465,0.04,18.0361691,24.68089115498875
Opt2,1085,552.9902715682983,event,SYNC,19.471778985530754,0,0.011595274762648445,0.857902825348396,7.687626802954392,0.04,18.0361691,24.68089115498875
Opt2,1085,552.9902715682983,unconditional,SYNC,19.471778985530754,0,0.011595274762648445,0.857902825348396,7.687626802954392,0.04,18.0361691,24.68089115498875
Opt2,1086,553.2465229034424,proposed,FUSE,20.655341361188672,0,0.010370585515273556,2.335504591853152,21.16057082554803,0.04,15.196413,74.01767180617799
Opt2,1086,553.2465229034424,periodic,HOLD,23.504529195593165,6,0.010370585515273556,5.769848708449655,52.277050823937124,0.04,15.196413,74.01767180617799
Opt2,1086,553.2465229034424,event,SYNC,19.996947825201033,0,0.010370585515273556,0.968418454288443,8.7742440593869,0.04,15.196413,74.01767180617799
Opt2,1086,553.2465229034424,unconditional,SYNC,19.996947825201033,0,0.010370585515273556,0.968418454288443,8.7742440593869,0.04,15.196413,74.01767180617799
Opt2,1087,553.7590255737305,proposed,HOLD,21.554088189801476,1,0.011567229997455462,1.7904104930776557,16.04781702582819,0.04874117913069501,18.9367275,40.69400093928205
Opt2,1087,553.7590255737305,periodic,HOLD,24.751219516194684,7,0.011567229997455462,6.371223480396679,57.10658479682599,0.04874117913069501,18.9367275,40.69400093928205
