flight,k,t,method,action,twin_err,aoi,Ck,Dk,Dr,q,sinr_db,assoc_error_m
Opt2,1693,809.7540566921234,unconditional,SYNC,21.463254274475506,0,0.46768900259458657,0.6518272434356228,1.148211856239046,0.8042272627241458,31.1115551,20.76864987935075
Opt2,1694,810.0103077888489,proposed,FUSE,23.52419709314814,0,0.09591441812663785,5.429907232015667,27.71571017558192,0.1711070292978817,24.3904457,14.05076233735678
Opt2,1694,810.0103077888489,periodic,HOLD,25.844159527170497,4,0.09591441812663785,4.51667789470987,23.054341471643593,0.1711070292978817,24.3904457,14.05076233735678
Opt2,1694,810.0103077888489,event,SYNC,21.630311530605365,0,0.09591441812663785,0.3779221026929536,1.929016283266437,0.1711070292978817,24.3904457,14.05076233735678
Opt2,1694,810.0103077888489,unconditional,SYNC,21.630311530605365,0,0.09591441812663785,0.3779221026929536,1.929016283266437,0.1711070292978817,24.3904457,14.05076233735678
Opt2,1695,811.2915642261505,proposed,HOLD,24.96196794325719,1,0.10624617572802939,3.662497001138345,17.757890483108735,0.1960029154310767,24.9803925,8.64323289927219
Opt2,1695,811.2915642261505,periodic,HOLD,27.365877904845203,5,0.10624617572802939,5.6562288053077285,27.424648167859495,0.1960029154310767,24.9803925,8.64323289927219
Opt2,1695,811.2915642261505,event,SYNC,22.004769950804043,0,0.10624617572802939,0.9128765974488907,4.426150420615185,0.1960029154310767,24.9803925,8.64323289927219
Opt2,1695,811.2915642261505,unconditional,SYNC,22.004769950804043,0,0.10624617572802939,0.9128765974488907,4.426150420615185,0.1960029154310767,24.9803925,8.64323289927219
Opt2,1696,811.5478155612946,proposed,HOLD,25.57409776827632,2,0.5906343010285408,5.198049802303309,7.526486585682193,1.0,34.1112061,15.87807838511879
Opt2,1696,811.5478155612946,periodic,HOLD,28.096833891911263,6,0.5906343010285408,7.4841033074486765,10.836564729412988,1.0,34.1112061,15.87807838511879
Opt2,1696,811.5478155612946,event,SYNC,20.882554313751545,0,0.5906343010285408,1.6260044634952449,2.354363895731338,1.0,34.1112061,15.87807838511879
Opt2,1696,811.5478155612946,unconditional,SYNC,20.882554313751545,0,0.5906343010285408,1.6260044634952449,2.354363895731338,1.0,34.1112061,15.87807838511879
Opt2,1697,812.0603182315826,proposed,HOLD,26.413592167597276,3,0.6253413155645849,7.32867930745245,10.103766530585695,1.0,33.0518494,13.572419469503526
Opt2,1697,812.0603182315826,periodic,HOLD,29.047096288327626,7,0.6253413155645849,9.730116868925581,13.41453555744572,1.0,33.0518494,13.572419469503526
Opt2,1697,812.0603182315826,event,SYNC,19.717853221004834,0,0.6253413155645849,1.8780292549632918,2.5891662513412563,1.0,33.0518494,13.572419469503526
Opt2,1697,812.0603182315826,unconditional,SYNC,19.717853221004834,0,0.6253413155645849,1.8780292549632918,2.5891662513412563,1.0,33.0518494,13.572419469503526
Opt2,1698,812.3165693283081,proposed,HOLD,27.033571023332048,4,0.591636641011997,7.897295434142149,11.418272205166707,0.9150453771472465,31.6721935,24.7154853259439
Opt2,1698,812.3165693283081,periodic,HOLD,29.78580514066996,8,0.591636641011997,10.120492278178851,14.63267224155538,0.9150453771472465,31.6721935,24.7154853259439
Opt2,1698,812.3165693283081,event,SYNC,20.670692912209645,0,0.591636641011997,1.566293923452954,2.2646196435763812,0.9150453771472465,31.6721935,24.7154853259439
Opt2,1698,812.3165693283081,unconditional,SYNC,20.670692912209645,0,0.591636641011997,1.566293923452954,2.2646196435763812,0.9150453771472465,31.6721935,24.7154853259439
Opt2,1699,812.5728206634521,proposed,FUSE,24.193676200980846,0,0.13624951824592751,8.077033989476787,34.18857337549733,0.2174803189665025,25.4319668,20.924876765094535
Opt2,1699,812.5728206634521,periodic,HOLD,30.53189051448164,9,0.13624951824592751,10.479278334946915,44.356824144032124,0.2174803189665025,25.4319668,20.924876765094535
Opt2,1699,812.5728206634521,event,SYNC,20.931784213042267,0,0.13624951824592751,0.4683707736939141,1.9825258361219449,0.2174803189665025,25.4319668,20.924876765094535
Opt2,1699,812.5728206634521,unconditional,SYNC,20.931784213042267,0,0.13624951824592751,0.4683707736939141,1.9825258361219449,0.2174803189665025,25.4319668,20.924876765094535
Opt2,1700,813.3415744304657,proposed,HOLD,25.079767311225492,1,0.617419881313743,5.847489485928183,8.15072126969806,0.9519006015833306,31.8436832,11.72550835815087
Opt2,1700,813.3415744304657,periodic,SYNC,19.757615363424513,0,0.617419881313743,12.677475221361071,17.670928213121183,0.9519006015833306,31.8436832,11.72550835815087
Opt2,1700,813.3415744304657,event,SYNC,19.757615363424513,0,0.617419881313743,1.9119409631117767,2.6650236673266154,0.9519006015833306,31.8436832,11.72550835815087
Opt2,1700,813.3415744304657,unconditional,SYNC,19.757615363424513,0,0.617419881313743,1.9119409631117767,2.6650236673266154,0.9519006015833306,31.8436832,11.72550835815087
Opt2,1701,813.8540771007538,proposed,FUSE,22.86177487218723,0,0.06806460471800492,6.2450460408484805,37.158603688902986,0.10952827334106473,22.4530296,14.042035277430074
