scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
compound,failure_aware,failure_aware,full,17,0.15779571083815444,0.14862221657928712,0.14281433038266694,-5.813525735358076,-9.494162025008004,0.27742344680564807,0.0,1.0833333333333321,0.16155691173207642,0.04498988821004124,0,0.0,140.27455312566477,1.0,0.85,1,1.0,0.0,1.0,1.0,0.0,,0.018190842441109318
