scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
spoofing_subtle,pid,pid,full,5,0.2767544629523616,0.2747631906147344,0.26463514912626734,-0.7195086635224216,-4.37908523563011,0.2970310265188755,0.0,0.0,0.27637149860319044,0.03682229139205573,0,0.0,87.773162008949,1.0,1.0,1,1.0,0.0,1.0,0.86875,0.1875,,0.015360554780047718
