seq,seed,method,filter,rmse_twin,mean_aoi,max_aoi,lqg_cost,sync_count,fuse_count
scenario23_seq32,7,event,good,107.01813438077859,147.14696485623003,303.0,66236457.62538124,8,0
scenario23_seq32,7,unconditional,good,107.01812364817017,0.0,0.0,66236457.62538124,312,0
scenario23_seq32,8,proposed,good,79.84606065385184,9.156549520766774,20.0,36841366.78878187,8,19
scenario23_seq32,8,periodic,good,79.84796364418618,4.466453674121405,9.0,36841366.78878187,31,0
scenario23_seq32,8,event,good,79.84662259677208,135.95207667731628,291.0,36841366.78878187,9,0
scenario23_seq32,8,unconditional,good,79.8466834828237,0.0,0.0,36841366.78878187,312,0
scenario23_seq32,9,proposed,good,105.13648763948972,9.536741214057509,20.0,63941378.69074722,8,15
scenario23_seq32,9,periodic,good,105.13756462323236,4.466453674121405,9.0,63941378.69074722,31,0
scenario23_seq32,9,event,good,105.13649414293491,147.15015974440894,303.0,63941378.69074722,7,0
scenario23_seq32,9,unconditional,good,105.13648427490361,0.0,0.0,63941378.69074722,312,0
scenario23_seq32,10,proposed,good,108.34543257785334,9.12779552715655,20.0,67889162.3120525,9,18
scenario23_seq32,10,periodic,good,108.34533022127833,4.466453674121405,9.0,67889162.3120525,31,0
scenario23_seq32,10,event,good,108.34465516882373,131.56230031948883,286.0,67889162.3120525,8,0
scenario23_seq32,10,unconditional,good,108.3441905944541,0.0,0.0,67889162.3120525,312,0
scenario23_seq32,11,proposed,good,115.16929722929768,9.536741214057509,20.0,76740573.9245675,9,14
scenario23_seq32,11,periodic,good,115.17563537286584,4.466453674121405,9.0,76740573.9245675,31,0
scenario23_seq32,11,event,good,115.1693026675247,147.14376996805112,303.0,76740573.9245675,9,0
scenario23_seq32,11,unconditional,good,115.1692944577963,0.0,0.0,76740573.9245675,312,0
scenario23_seq32,12,proposed,good,84.56047708569551,9.207667731629392,20.0,41323495.18423061,9,18
scenario23_seq32,12,periodic,good,84.55997796183605,4.466453674121405,9.0,41323495.18423061,31,0
scenario23_seq32,12,event,good,84.55954520184643,137.75079872204472,293.0,41323495.18423061,10,0
scenario23_seq32,12,unconditional,good,84.5594283700575,0.0,0.0,41323495.18423061,312,0
scenario23_seq32,13,proposed,good,106.34336139806844,9.175718849840255,20.0,65391811.67122326,8,18
scenario23_seq32,13,periodic,good,106.34322669004953,4.466453674121405,9.0,65391811.67122326,31,0
scenario23_seq32,13,event,good,106.34493659111054,111.99041533546325,261.0,65391811.67122326,9,0
scenario23_seq32,13,unconditional,good,106.3419525874983,0.0,0.0,65391811.67122326,312,0
scenario23_seq32,14,proposed,good,112.12429284356463,9.536741214057509,20.0,72691379.23439252,9,14
scenario23_seq32,14,periodic,good,112.12558342812588,4.466453674121405,9.0,72691379.23439252,31,0
scenario23_seq32,14,event,good,112.12430274029299,147.15015974440894,303.0,72691379.23439252,7,0
