scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
replay,failure_aware,failure_aware,full,3,0.15852128178104463,0.17512396222693075,0.16586461845568784,10.47347098089854,4.63239799233146,0.20584072048994337,1.125,0.0,0.1697050481978986,0.04528148887908712,0,0.0,134.29569464733606,1.0,1.0,1,1.0,0.0,0.9957805907172996,0.8979166666666667,0.125,,0.020227123639289402
