controller_label,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run_fraction,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m,fault_error_std,fault_error_ci95,rmse_ci95
failure_aware,0.1584752320170182,0.08736390590595945,0.16403283044929245,-44.87199965511139,3.506978438612657,0.17848413317811435,0.0,0.38194444444444464,0.1530341799927223,0.05007142916704474,0.0,0.0,131.72027892630712,1.0,1.0,1.0,1.0,0.00027777777777777333,0.9996491228070176,0.8954861111111111,0.1256944444444445,,0.008307461540702842,0.0005827452398918238,0.00020853270593610727,0.00014736181376978605
generic,0.2786252572547282,0.27390196843172754,0.2651658695401374,-1.6948928075777105,-4.8303926668945065,0.2958242828242911,0.0,0.0,0.27959878725242304,0.2202978415333376,0.0,0.0,87.59663640202854,1.0,1.0,1.0,0.9997916666666666,0.00027777777777777333,0.999507433830843,0.8666666666666667,0.1819444444444445,,0.01534177665619033,0.0006303063652649823,0.00022555223607121586,9.56953225160021e-05
pid,0.2772754575113509,0.2746658912272233,0.26531746364570946,-0.9408207318642016,-4.312424870355714,0.2957833188445874,0.0,0.0,0.27670012217625106,0.03556579486742503,0.0,0.0,87.54088480819989,1.0,1.0,1.0,0.9997916666666666,0.00027777777777777333,0.999507433830843,0.8666666666666667,0.1819444444444445,,0.015333068992321813,0.0006303100568236608,0.0002255535570785301,9.60967988814881e-05
