scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
jamming_partial,generic,generic,full,1,0.2792386650094448,0.2839629991225058,0.26516610429509513,1.6918624478100872,-5.039617530714691,0.29513451047531064,0.0,0.0,0.282217857000259,0.2210312937099539,0,0.0,87.3400310602723,1.0,0.8878125,1,1.0,0.0,1.0,0.9125,0.14583333333333215,,0.0057833704549359955
