scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
jamming_partial,failure_aware,failure_aware,full,14,0.15870033761138283,0.17064020910906424,0.16347959893412195,7.523532512526315,3.0115004130881737,0.20508970975468485,0.0,0.0,0.16780275825208749,0.06092846793593698,0,0.0,134.08557119764052,1.0,0.9244661458333333,1,1.0,0.0,1.0,0.8875,0.14583333333333215,,0.024453501403071173
