scenario_order,scenario,scenario_title,controller_order,controller,controller_label,line_style,time_s,mean_tracking_error_m,ci95_m,ci_low_m,ci_high_m,n_seeds,n_samples,fault_active,fault_window_start_s,fault_window_end_s,figure_annotation
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,0.0,0.012980640252471894,0.006670562878924037,0.006310077373547857,0.01965120313139593,10,30,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,0.1,0.06360287762325557,0.010972789759974084,0.052630087863281494,0.07457566738322965,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,0.2,0.12364554863723975,0.010288295363938537,0.11335725327330122,0.1339338440011783,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,0.3,0.17430147956821174,0.007604398325041627,0.16669708124317012,0.18190587789325335,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,0.4,0.2210849917895343,0.008864907487293931,0.21222008430224037,0.22994989927682824,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,0.5,0.2687315881685116,0.008023124844754276,0.26070846332375736,0.2767547130132659,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,0.6,0.31119056397699896,0.007056295744498913,0.30413426823250006,0.31824685972149785,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,0.7,0.34500404418664604,0.004996982244283633,0.3400070619423624,0.3500010264309297,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,0.8,0.37453697309358347,0.005423900417783283,0.3691130726758002,0.37996087351136676,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,0.9,0.4023737645644688,0.004520764759437893,0.3978529998050309,0.40689452932390674,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,1.0,0.42511120218641507,0.0036346651139955027,0.42147653707241955,0.4287458673004106,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,1.1,0.4429781672007777,0.0028072739522817733,0.44017089324849595,0.44578544115305946,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,1.2,0.4560489427885935,0.002033582993310019,0.45401535979528346,0.4580825257819035,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,1.3,0.46400651689516115,0.001250723128263726,0.4627557937668974,0.4652572400234249,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,1.4,0.46846898274410953,0.0010800439090999233,0.4673889388350096,0.46954902665320947,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,1.5,0.4698056678954773,0.0010238703417841755,0.4687817975536931,0.4708295382372615,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,1.6,0.46756181405027974,0.0012483277364671393,0.4663134863138126,0.4688101417867469,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,1.7,0.46298697799552607,0.0014288807224749314,0.46155809727305114,0.464415858718001,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,1.8,0.45598664473312667,0.0019270860523230495,0.4540595586808036,0.4579137307854497,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,1.9,0.4460738061181492,0.0022551559408098866,0.4438186501773393,0.44832896205895906,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,2.0,0.4340237649084619,0.0025105162473478345,0.43151324866111407,0.4365342811558097,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,2.1,0.4205584029176365,0.0026948747139330614,0.4178635282037035,0.42325327763156956,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,2.2,0.40585669178500455,0.0028972786316845862,0.40295941315331996,0.40875397041668915,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,2.3,0.39200065187218147,0.0024013672925145683,0.3895992845796669,0.394402019164696,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,2.4,0.37782640781837307,0.0029648217233830673,0.37486158609499,0.38079122954175615,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,2.5,0.36198548853323076,0.0029179856422335533,0.3590675028909972,0.3649034741754643,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,2.6,0.3464235969175817,0.002847485579992697,0.343576111337589,0.3492710824975744,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,2.7,0.3327665083321993,0.0022797928139939535,0.33048671551820535,0.3350463011461932,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,2.8,0.3197414986943355,0.0026606331451804435,0.31708086554915504,0.32240213183951594,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,2.9,0.30626622763326106,0.0024564897512493224,0.3038097378820117,0.3087227173845104,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,3.0,0.29403855449628846,0.0022834638120222007,0.29175509068426625,0.2963220183083107,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,3.1,0.28303728621666724,0.0020675033285731314,0.2809697828880941,0.2851047895452404,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,3.2,0.2734847735214986,0.0018555723264582185,0.27162920119504036,0.2753403458479568,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,3.3,0.2660603989187519,0.0014240325687456903,0.2646363663500062,0.26748443148749756,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,3.4,0.2597302774379196,0.0014821501212731688,0.2582481273166464,0.2612124275591928,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,3.5,0.253989914812908,0.0013323837073989735,0.25265753110550904,0.25532229852030697,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,3.6,0.24939836466123888,0.0012644250995127685,0.2481339395617261,0.2506627897607516,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,3.7,0.24620017239849806,0.0012150622896210167,0.24498511010887705,0.24741523468811907,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,3.8,0.2437810089040091,0.001251862974163715,0.2425291459298454,0.24503287187817283,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,3.9,0.24179684819606012,0.001228417275860546,0.24056843092019958,0.24302526547192066,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,4.0,0.2403195858259351,0.0012132650361452574,0.23910632078978986,0.24153285086208034,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,4.1,0.23933056558141563,0.0011169700263596357,0.238213595555056,0.24044753560777526,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,4.2,0.2387797644472314,0.0010188443145830268,0.23776092013264838,0.2397986087618144,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,4.3,0.238432961898586,0.0009981055808269592,0.23743485631775904,0.23943106747941298,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,4.4,0.23827340323997945,0.0010018211493293737,0.23727158209065008,0.23927522438930882,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,4.5,0.23826184419583465,0.0009779656784424445,0.23728387851739222,0.2392398098742771,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,4.6,0.23824800671196442,0.0010120879184972544,0.23723591879346717,0.23926009463046166,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,4.7,0.23835163430467335,0.0009865484476564536,0.2373650858570169,0.2393381827523298,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,4.8,0.23837125190957015,0.0010121603021063744,0.23735909160746377,0.23938341221167653,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,4.9,0.23832518191837224,0.0010220401277008689,0.23730314179067136,0.23934722204607312,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,5.0,0.2382395888372087,0.0010382167073174607,0.23720137212989123,0.23927780554452616,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,5.1,0.23821777853947684,0.0010425145414935668,0.23717526399798328,0.2392602930809704,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,5.2,0.2380180270479888,0.001021703522727191,0.23699632352526162,0.23903973057071598,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,5.3,0.23785673634846302,0.0009553556298383478,0.23690138071862468,0.23881209197830136,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,5.4,0.237581744328733,0.0009230860023945604,0.23665865832633842,0.23850483033112757,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,5.5,0.23744483358107968,0.0008658443684248434,0.23657898921265483,0.23831067794950453,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,5.6,0.23724466528727228,0.0008544982809129865,0.2363901670063593,0.23809916356818528,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,5.7,0.23707059734721553,0.0007855788878797501,0.23628501845933578,0.23785617623509528,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,5.8,0.23689156208556705,0.0007560014085676029,0.23613556067699945,0.23764756349413466,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,5.9,0.23675972613129267,0.0007284064913527298,0.23603131963993995,0.2374881326226454,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,6.0,0.23656352876807593,0.0006526428629868755,0.23591088590508905,0.23721617163106282,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,6.1,0.23647915711626447,0.0005089550859784473,0.235970202030286,0.23698811220224292,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,6.2,0.2362612995343556,0.000443269857937946,0.23581802967641766,0.23670456939229353,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,6.3,0.2362045323369125,0.00041994541204305855,0.23578458692486942,0.23662447774895556,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,6.4,0.23596412172151054,0.000390191930910984,0.23557392979059957,0.23635431365242152,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,6.5,0.2358443237496317,0.0004000226281775739,0.23544430112145415,0.23624434637780928,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,6.6,0.23567652127101663,0.00047775626713496,0.23519876500388168,0.23615427753815157,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,6.7,0.23552784764827303,0.00047274761170774173,0.2350551000365653,0.23600059525998077,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,6.8,0.23546663046710306,0.000483367851698115,0.23498326261540495,0.23594999831880117,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,6.9,0.23534581871122065,0.0005621015339701522,0.2347837171772505,0.2359079202451908,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,7.0,0.23533473302138738,0.0005989429848814916,0.23473579003650588,0.23593367600626888,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,7.1,0.23543008045775538,0.0006101818566507889,0.23481989860110458,0.23604026231440617,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,7.2,0.23552150562899837,0.0006135949080135312,0.23490791072098485,0.2361351005370119,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,7.3,0.2356867709436969,0.0006547012942454426,0.23503206964945145,0.23634147223794233,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,7.4,0.23577206336380485,0.000639401225930748,0.2351326621378741,0.2364114645897356,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,7.5,0.23602488805975028,0.0005823766885317192,0.23544251137121855,0.236607264748282,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,7.6,0.2363662701237279,0.000681936537831466,0.23568433358589644,0.23704820666155937,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,7.7,0.23676428974996444,0.0007210999446979327,0.2360431898052665,0.23748538969466237,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,7.8,0.23708395704290147,0.0007766744501334275,0.23630728259276804,0.2378606314930349,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,7.9,0.23767190096135163,0.0007778621916456701,0.23689403876970597,0.2384497631529973,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,8.0,0.2382311893169099,0.0008396782116555963,0.2373915111052543,0.2390708675285655,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,8.1,0.23892617526859106,0.0008206763306473927,0.23810549893794367,0.23974685159923845,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,8.2,0.2395647838150656,0.0008274370867368337,0.23873734672832878,0.24039222090180243,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,8.3,0.2403033800376301,0.0008115367359089495,0.23949184330172116,0.24111491677353905,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,8.4,0.24108046790975252,0.0008663979160663751,0.24021406999368614,0.2419468658258189,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,8.5,0.24207926969166074,0.0008751042552171158,0.24120416543644363,0.24295437394687786,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,8.6,0.24291937009279557,0.0008662018662822829,0.2420531682265133,0.24378557195907785,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,8.7,0.24378154825248505,0.0008796049260434401,0.2429019433264416,0.2446611531785285,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,8.8,0.24457595342154093,0.0008525833461058508,0.24372337007543507,0.24542853676764678,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,8.9,0.24564341759424288,0.0008167953709380979,0.24482662222330479,0.24646021296518097,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,9.0,0.24666491000265206,0.0008632798349413283,0.24580163016771073,0.2475281898375934,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,9.1,0.2476847538969632,0.0008941059049306862,0.2467906479920325,0.2485788598018939,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,9.2,0.24879901319795159,0.0008995614670898114,0.24789945173086178,0.2496985746650414,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,9.3,0.24978568982988944,0.0008402927623159554,0.2489453970675735,0.2506259825922054,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,9.4,0.2506178816324146,0.0008400431360627184,0.24977783849635188,0.25145792476847734,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,9.5,0.25159084128818315,0.0008260978083808778,0.25076474347980227,0.25241693909656404,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,9.6,0.25256568603752605,0.0008782813181943672,0.2516874047193317,0.2534439673557204,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,9.7,0.2532937842465226,0.0008541824405344484,0.2524396018059882,0.254147966687057,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,9.8,0.2540688646084097,0.0008161470371368338,0.2532527175712729,0.25488501164554656,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,9.9,0.2548836643820275,0.0008146019050513605,0.25406906247697614,0.2556982662870788,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,10.0,0.25561150281966605,0.0008210208769700105,0.25479048194269605,0.25643252369663605,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,10.1,0.25623556038511347,0.0008048927511732975,0.2554306676339402,0.25704045313628676,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,10.2,0.2568333147753879,0.0008209434212446096,0.2560123713541433,0.2576542581966325,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,10.3,0.2572936328922779,0.0008331052655798517,0.2564605276266981,0.25812673815785775,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,10.4,0.25768876699676724,0.0008466503138730351,0.2568421166828942,0.2585354173106403,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,10.5,0.25821160208524424,0.0008847244625406876,0.25732687762270356,0.2590963265477849,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,10.6,0.25859618352627756,0.0008508407588526079,0.25774534276742495,0.25944702428513017,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,10.7,0.2588767040364622,0.0008244223308325579,0.2580522817056296,0.25970112636729475,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,10.8,0.25921338559216683,0.0008897477642956616,0.25832363782787116,0.2601031333564625,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,10.9,0.259568945856775,0.0008693895204684291,0.25869955633630654,0.2604383353772434,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,11.0,0.25983868614182287,0.0008487047309753154,0.25898998141084756,0.2606873908727982,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,11.1,0.2602270908969772,0.0008688772379961702,0.25935821365898104,0.2610959681349734,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,11.2,0.26071573317079483,0.0008490147215427843,0.259866718449252,0.26156474789233763,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,11.3,0.26108530192825224,0.0008789766856079574,0.2602063252426443,0.2619642786138602,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,11.4,0.26144808970405903,0.0009121940553242487,0.2605358956487348,0.26236028375938325,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,11.5,0.26194275409264306,0.0008380235719884851,0.2611047305206546,0.26278077766463154,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,11.6,0.26235154717051495,0.0007683664262601156,0.26158318074425485,0.26311991359677506,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,11.7,0.2627350434033876,0.0007311492830154298,0.26200389412037217,0.26346619268640303,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,11.8,0.26300124060002433,0.0007619665370982285,0.26223927406292613,0.26376320713712254,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,11.9,0.2634107959401658,0.0007664258898920018,0.2626443700502738,0.2641772218300578,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,12.0,0.2638416033415795,0.0007990101212554267,0.2630425932203241,0.26464061346283496,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,12.1,0.2643641811143304,0.0007362078805742599,0.26362797323375614,0.2651003889949047,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,12.2,0.2647189741098711,0.000661282746131715,0.2640576913637394,0.2653802568560028,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,12.3,0.26507240996875325,0.0006444391778243201,0.26442797079092895,0.26571684914657756,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,12.4,0.26543236001672754,0.0006624315044984893,0.2647699285122291,0.266094791521226,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,12.5,0.2658494743657804,0.0006645994167816266,0.26518487494899873,0.26651407378256203,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,12.6,0.26636055073461173,0.0007142964831811752,0.26564625425143057,0.2670748472177929,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,12.7,0.26680809223494933,0.0006779939631341405,0.2661300982718152,0.26748608619808345,10,40,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,12.8,0.2671748865741792,0.0007011377985238519,0.26647374877565533,0.2678760243727031,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,12.9,0.2677349250387303,0.0007627323965264439,0.26697219264220384,0.2684976574352568,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,13.0,0.26830294504817725,0.000931168324919475,0.2673717767232578,0.2692341133730967,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,13.1,0.2689996502921469,0.0010278150372409573,0.2679718352549059,0.2700274653293879,10,50,False,20.0,30.0,Largest improvement
1,wind,Wind Disturbance (Dynamics Fault),1,pid,PID (Baseline),solid_gray,13.2,0.26945104769606193,0.0011398672793460744,0.26831118041671587,0.270590914975408,10,50,False,20.0,30.0,Largest improvement
