controller_label,fault_error_m,fault_error_ci95,recovery_time_s,rmse_m,stable_run_fraction,security_DR,security_FAR,security_AA,security_TTD_s,security_FCA_m
failure_aware,0.16105390749758774,0.00011013873310024323,0.0,0.18506226736098358,1.0,1.0,0.00027777777777777333,1.0,0.0,0.005719526344589477
generic,0.3916222810127332,0.00023378959150057834,11.356250000000001,0.3224704728323381,1.0,1.0,0.00027777777777777333,1.0,0.0,0.040726784300816894
pid,0.39610064950086005,0.00023822475313453706,11.25138888888889,0.31935595518273,1.0,1.0,0.00027777777777777333,1.0,0.0,0.006396209886657373
