scenario,controller,controller_label,ablation,seed,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m
compound,failure_aware,failure_aware,full,21,0.15823950059341782,0.1615389119148865,0.20882094434508117,2.085074402469348,31.9651184198488,0.33490065304225763,0.0,1.1041666666666679,0.1851586433832392,0.01699328743537154,0,0.0,135.18270877809843,1.0,0.85,1,1.0,0.0020833333333333333,1.0,0.9979166666666667,0.0,,0.006515983315765048
