t,scenario,controller,controller_label,ablation,seed,mean_err_nominal_m,max_err_nominal_m,mean_err_cmd_m,max_err_cmd_m,formation_error_m,max_formation_deformation_m,spacing_violations,connectivity_rate,comm_health_rate,neighbor_count_mean,group_drift_m,sensor_residual_m,innovation_norm_m,nis,measurement_accept_rate,measurement_weight,bias_estimate_norm_m,diagnosed_fault,sensor_confidence,wind_confidence,comm_confidence,supervisor_mode,speed_scale,formation_scale,consensus_scale,control_effort,supervisor_compensation_norm,disturbance_estimate_norm,integral_norm,saturation_rate,measurement_dropout_count,ids_chi2_swarm,ids_anomaly_flag,ids_k_hat_raw,ids_k_hat,ids_ttd_s,ids_cusum_wind,ids_cusum_jamming,ids_cusum_spoofing,ids_cusum_replay,security_true_attack,debug_agent0_meas_err_m,debug_agent0_twin_err_m,debug_qcomm_min,debug_qcomm_mean,debug_target_k3,debug_agent0_broadcast_offset_m,debug_replay_clean_ts_10,debug_replay_attacked_ts_10,debug_replay_staleness_10_s,debug_replay_pos_delta_10_m,debug_mpc_mode,debug_delta_norm_0,debug_delta_norm_1,debug_delta_norm_2,debug_delta_norm_3,debug_omega_0,debug_omega_1,debug_omega_2,debug_omega_3
0.0,sensor,failure_aware,failure_aware,full,5,0.0,0.0,0.0030184324265380407,0.0056220302937935165,0.0,0.0,0,1.0,1.0,3.0,0.0,0.027857877767208054,0.027857877767208054,0.001135205145738567,1.0,0.55,0.0,nominal,0.0,0.0,0.0,nominal,1.0,1.0,1.0,2.021443213239136,0.0,0.0,0.00037927092342654,0.0,0,0.00844283151749758,0.0,2,0,,0.0,0.0,0.0,0.0,0,0.03730058063414574,0.037152626163722474,1.0,1.0,-1,0.020515319348780293,0.0,0.0,0.0,0.0,nominal,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
0.020833333333333332,sensor,failure_aware,failure_aware,full,5,0.01298737672439457,0.013123910061700451,0.013294404066836699,0.018026330824092357,7.620135412100174e-05,0.00022208238720655693,0,1.0,1.0,3.0,0.012987342305112882,0.020420041302401645,0.028815249678176894,0.0012106285665681351,1.0,0.55,0.0,nominal,0.0,0.0,0.0,nominal,1.0,1.0,1.0,1.3516481032843708,0.0,0.0008088272679743261,0.0009832114216222906,0.0,0,0.6271728842900784,0.0,2,0,,0.0,0.0,0.0,0.0,0,0.018055954116024064,0.023792854853991435,1.0,1.0,-1,0.027955728647427215,0.020833333333333332,0.020833333333333332,0.0,0.0,nominal,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
0.041666666666666664,sensor,failure_aware,failure_aware,full,5,0.025841159487903418,0.026226828089927746,0.025998651954712612,0.027830512435101103,0.000241335262691345,0.0006573511890437533,0,1.0,1.0,3.0,0.025840888940817573,0.018562535913675668,0.026612501695134384,0.0010412616213612198,1.0,0.55,0.0,nominal,0.0,0.0,0.0,nominal,1.0,1.0,1.0,1.574635011403121,0.0,0.0029756061902529766,0.0016345903988692276,0.0,0,0.36487971125594754,0.0,2,0,,0.0,0.0,0.0,0.0,0,0.01991831426887663,0.01860546804536901,1.0,1.0,-1,0.023805919678632506,0.041666666666666664,0.041666666666666664,0.0,0.0,nominal,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
0.0625,sensor,failure_aware,failure_aware,full,5,0.038572933537923945,0.03915638987566068,0.038833560046738685,0.04186583654298909,0.000415365789556129,0.0010099455383580924,0,1.0,1.0,3.0,0.038572205613275484,0.03130207331167674,0.026101053638759843,0.0010080462440117315,1.0,0.55,0.0,nominal,0.0,0.0,0.0,nominal,1.0,1.0,1.0,1.8458792084013695,0.0,0.005432916282900587,0.0025177931057409914,0.0,0,0.6228047023487595,0.0,2,0,,0.0,0.0,0.0,0.0,0,0.0347999397555005,0.026666168911547307,1.0,1.0,-1,0.028507282149131324,0.0625,0.0625,0.0,0.0,nominal,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
0.08333333333333333,sensor,failure_aware,failure_aware,full,5,0.05115547012417643,0.05175555596306295,0.051213581443077166,0.05409998711808199,0.0005729899224458036,0.0011307916479024183,0,1.0,1.0,3.0,0.051153840309685186,0.024804882471668795,0.0450100096466986,0.0030581091872559697,1.0,0.55,0.0,nominal,0.0,0.0,0.0,nominal,1.0,1.0,1.0,2.393869376322059,0.0,0.008293026968960789,0.00376576220914671,0.0,0,1.186649446247584,0.0,1,0,,0.0,0.0,0.0,0.0,0,0.02204424920284795,0.0226179882336395,1.0,1.0,-1,0.02998450149676732,0.08333333333333333,0.08333333333333333,0.0,0.0,nominal,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
0.10416666666666667,sensor,failure_aware,failure_aware,full,5,0.0635409333685836,0.0640946296206668,0.06366092187919425,0.06688355822832112,0.0007202638507540681,0.0012270223925683332,0,1.0,1.0,3.0,0.06353843154968426,0.0314920900099296,0.03473638415149677,0.0016754635947342595,1.0,0.55,0.0,nominal,0.0,0.0,0.0,nominal,1.0,1.0,1.0,2.49131910127275,0.0,0.011769416688904778,0.005122088128741394,0.0,0,1.2145803428245672,0.0,1,0,,0.0,0.0,0.0,0.0,0,0.026476004055533124,0.01750735188031408,1.0,1.0,-1,0.021627912369487943,0.10416666666666667,0.10416666666666667,0.0,0.0,nominal,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
0.125,sensor,failure_aware,failure_aware,full,5,0.0757540106698233,0.07624920255126381,0.07586650224066233,0.07735027439920875,0.0008052067663785031,0.0015264389454028304,0,1.0,1.0,3.0,0.07575146451213195,0.016999976956597527,0.041163261667838645,0.002916002618030727,1.0,0.55,0.0,nominal,0.0,0.0,0.0,nominal,1.0,1.0,1.0,1.4989067624283747,0.0,0.015379219331583371,0.006663963538910607,0.0,0,0.7537967318499277,0.0,2,0,,0.0,0.0,0.0,0.0,0,0.02383913101171257,0.012761811379732799,1.0,1.0,-1,0.017769489338693358,0.125,0.125,0.0,0.0,nominal,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
0.14583333333333334,sensor,failure_aware,failure_aware,full,5,0.08786360579583152,0.08835706841451013,0.08793402109426803,0.09061055235328162,0.00084958200264035,0.0017295223124054182,0,1.0,1.0,3.0,0.08786122801949033,0.01722506516500141,0.03040007660549012,0.0014280246745169765,1.0,0.55,0.0,nominal,0.0,0.0,0.0,nominal,1.0,1.0,1.0,1.7429542577362844,0.0,0.01881134350725405,0.008527422851069472,0.0,0,0.4272909521237635,0.0,2,0,,0.0,0.0,0.0,0.0,0,0.014202860628606359,0.013533431803659976,1.0,1.0,-1,0.024096878469602366,0.14583333333333334,0.14583333333333334,0.0,0.0,nominal,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
0.16666666666666666,sensor,failure_aware,failure_aware,full,5,0.09984191575590134,0.10039313201288315,0.09986894031531098,0.10313415169585245,0.0008545021264029743,0.0017994540971060236,0,1.0,1.0,3.0,0.09983965140175823,0.027097083921892015,0.03524497563564952,0.0021615168067766824,1.0,0.55,0.0,nominal,0.0,0.0,0.0,nominal,1.0,1.0,1.0,2.9527730177996707,0.0,0.02226641461907455,0.010828979700471801,0.0,0,0.8643188640078762,0.0,2,0,,0.0,0.0,0.0,0.0,0,0.035142360564732876,0.021034377104309884,1.0,1.0,-1,0.009661783296980862,0.16666666666666666,0.16666666666666666,0.0,0.0,nominal,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
0.1875,sensor,failure_aware,failure_aware,full,5,0.11160664195611485,0.11222815288927572,0.11162866775376674,0.11550397588039146,0.0008104581575339068,0.0017994038851889549,0,1.0,1.0,3.0,0.11160461845409451,0.022185714270026226,0.04635456375126089,0.0029886734306921684,1.0,0.55,0.0,nominal,0.0,0.0,0.0,nominal,1.0,1.0,1.0,1.9084847010678307,0.0,0.026273642777441,0.013273913909848086,0.0,0,1.1690683773616763,0.0,1,0,,0.0,0.0,0.0,0.0,0,0.0282501005546184,0.0198822045100244,1.0,1.0,-1,0.024797744799658232,0.1875,0.1875,0.0,0.0,nominal,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25
