controller_label,fault_error_m,fault_error_ci95,recovery_time_s,rmse_m,stable_run_fraction,security_DR,security_FAR,security_AA,security_TTD_s,security_FCA_m
failure_aware,1.2315086274842615,0.04614290082306906,14.5625,0.687785808571266,1.0,1.0,0.00027777777777777333,,0.13750000000000032,1.5269858950820931
generic,1.1158472129307042,0.04607542026850795,13.2125,0.6481558539127928,1.0,1.0,0.00027777777777777333,,0.8041666666666667,1.3487576639779109
pid,1.1012502727541025,0.0433269305154752,12.988194444444444,0.6376065063868895,1.0,1.0,0.00027777777777777333,,0.8041666666666667,1.3476702393258229
