controller_label,pre_fault_error_m,fault_error_m,post_fault_error_m,degradation_pct,post_degradation_pct,peak_error_spike_m,recovery_time_s,settling_time_s,rmse_m,max_formation_deformation_m,spacing_violation_count,time_above_safety_s,control_effort_total,mean_connectivity,mean_comm_health,stable_run_fraction,security_DR,security_FAR,security_AA,security_raw_AA,security_TTD_s,security_DisR,security_FCA_m,fault_error_std,fault_error_ci95,rmse_ci95
failure_aware,0.1584752320170182,0.1725999898340262,0.1639889911444377,8.913341904314398,3.4795967607441067,0.20345386534877932,0.15138888888888893,0.0027777777777777363,0.1685236109650727,0.05482847787812579,0.0,0.0,133.8517195426666,1.0,0.85,1.0,1.0,0.00027777777777777333,1.0,1.0,0.0,,0.020933779699037567,0.001646203020587227,0.0005890861853577261,0.0002252077536459827
generic,0.2786252572547282,0.28398565393626013,0.2647665875953574,1.9242004962738648,-4.973697930760214,0.2979822981935022,0.0,0.0,0.28200314674918503,0.2202978415333376,0.0,0.0,87.40386281739084,1.0,0.85,1.0,1.0,0.00027777777777777333,1.0,1.0,0.0,,0.0064137081085458405,0.000626017254762737,0.00022401739758972825,9.596665404865154e-05
pid,0.2772754575113509,0.28472641673255156,0.2649202801920937,2.6875378469840334,-4.455670942024989,0.29825103434707884,0.0,0.0,0.2791293611256735,0.01534160152192407,0.0,0.0,87.34811180235332,1.0,0.85,1.0,1.0,0.00027777777777777333,1.0,1.0,0.0,,0.006414737154645733,0.000625872777814369,0.0002239656971777362,9.643987282983279e-05
